trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
426,12:38:00,12:38:00,70232,22,San Jose Diridon,,,,1
426,12:44:00,12:44:00,70242,23,San Jose Diridon,,,,1
426,12:52:00,12:52:00,70262,24,San Jose Diridon,,,,1
802,12:04:00,12:04:00,70012,1,San Jose Diridon,,,,1
802,12:19:00,12:19:00,70062,2,San Jose Diridon,,,,1
802,12:26:00,12:26:00,70092,3,San Jose Diridon,,,,1
802,12:30:00,12:30:00,70112,4,San Jose Diridon,,,,1
802,12:37:00,12:37:00,70142,5,San Jose Diridon,,,,1
802,12:44:00,12:44:00,70172,6,San Jose Diridon,,,,1
802,12:52:00,12:52:00,70212,7,San Jose Diridon,,,,1
802,12:57:00,12:57:00,70222,8,San Jose Diridon,,,,1
802,13:12:00,13:12:00,70262,9,San Jose Diridon,,,,1
428,12:37:00,12:37:00,70012,1,San Jose Diridon,,,,1
428,12:41:00,12:41:00,70022,2,San Jose Diridon,,,,1
428,12:48:00,12:48:00,70032,3,San Jose Diridon,,,,1
428,12:54:00,12:54:00,70042,4,San Jose Diridon,,,,1
428,13:00:00,13:00:00,70052,5,San Jose Diridon,,,,1
428,13:04:00,13:04:00,70062,6,San Jose Diridon,,,,1
428,13:08:00,13:08:00,70072,7,San Jose Diridon,,,,1
428,13:11:00,13:11:00,70082,8,San Jose Diridon,,,,1
428,13:15:00,13:15:00,70092,9,San Jose Diridon,,,,1
428,13:18:00,13:18:00,70102,10,San Jose Diridon,,,,1
428,13:22:00,13:22:00,70112,11,San Jose Diridon,,,,1
428,13:26:00,13:26:00,70122,12,San Jose Diridon,,,,1
428,13:29:00,13:29:00,70132,13,San Jose Diridon,,,,1
428,13:34:00,13:34:00,70142,14,San Jose Diridon,,,,1
428,13:39:00,13:39:00,70152,15,San Jose Diridon,,,,1
428,13:42:00,13:42:00,70162,16,San Jose Diridon,,,,1
428,13:46:00,13:46:00,70172,17,San Jose Diridon,,,,1
428,13:50:00,13:50:00,70192,18,San Jose Diridon,,,,1
428,13:54:00,13:54:00,70202,19,San Jose Diridon,,,,1
428,13:59:00,13:59:00,70212,20,San Jose Diridon,,,,1
428,14:04:00,14:04:00,70222,21,San Jose Diridon,,,,1
428,14:08:00,14:08:00,70232,22,San Jose Diridon,,,,1
428,14:14:00,14:14:00,70242,23,San Jose Diridon,,,,1
428,14:22:00,14:22:00,70262,24,San Jose Diridon,,,,1
430,14:07:00,14:07:00,70012,1,San Jose Diridon,,,,1
430,14:11:00,14:11:00,70022,2,San Jose Diridon,,,,1
430,14:18:00,14:18:00,70032,3,San Jose Diridon,,,,1
430,14:24:00,14:24:00,70042,4,San Jose Diridon,,,,1
430,14:30:00,14:30:00,70052,5,San Jose Diridon,,,,1
430,14:34:00,14:34:00,70062,6,San Jose Diridon,,,,1
430,14:38:00,14:38:00,70072,7,San Jose Diridon,,,,1
430,14:41:00,14:41:00,70082,8,San Jose Diridon,,,,1
430,14:45:00,14:45:00,70092,9,San Jose Diridon,,,,1
430,14:48:00,14:48:00,70102,10,San Jose Diridon,,,,1
430,14:52:00,14:52:00,70112,11,San Jose Diridon,,,,1
430,14:56:00,14:56:00,70122,12,San Jose Diridon,,,,1
430,14:59:00,14:59:00,70132,13,San Jose Diridon,,,,1
430,15:04:00,15:04:00,70142,14,San Jose Diridon,,,,1
430,15:09:00,15:09:00,70152,15,San Jose Diridon,,,,1
430,15:12:00,15:12:00,70162,16,San Jose Diridon,,,,1
430,15:16:00,15:16:00,70172,17,San Jose Diridon,,,,1
430,15:20:00,15:20:00,70192,18,San Jose Diridon,,,,1
430,15:24:00,15:24:00,70202,19,San Jose Diridon,,,,1
430,15:29:00,15:29:00,70212,20,San Jose Diridon,,,,1
430,15:34:00,15:34:00,70222,21,San Jose Diridon,,,,1
430,15:38:00,15:38:00,70232,22,San Jose Diridon,,,,1
430,15:44:00,15:44:00,70242,23,San Jose Diridon,,,,1
430,15:52:00,15:52:00,70262,24,San Jose Diridon,,,,1
432,15:37:00,15:37:00,70012,1,San Jose Diridon,,,,1
432,15:41:00,15:41:00,70022,2,San Jose Diridon,,,,1
432,15:48:00,15:48:00,70032,3,San Jose Diridon,,,,1
432,15:54:00,15:54:00,70042,4,San Jose Diridon,,,,1
432,16:00:00,16:00:00,70052,5,San Jose Diridon,,,,1
432,16:04:00,16:04:00,70062,6,San Jose Diridon,,,,1
432,16:08:00,16:08:00,70072,7,San Jose Diridon,,,,1
432,16:11:00,16:11:00,70082,8,San Jose Diridon,,,,1
432,16:15:00,16:15:00,70092,9,San Jose Diridon,,,,1
432,16:18:00,16:18:00,70102,10,San Jose Diridon,,,,1
432,16:22:00,16:22:00,70112,11,San Jose Diridon,,,,1
432,16:26:00,16:26:00,70122,12,San Jose Diridon,,,,1
432,16:29:00,16:29:00,70132,13,San Jose Diridon,,,,1
432,16:34:00,16:34:00,70142,14,San Jose Diridon,,,,1
432,16:39:00,16:39:00,70152,15,San Jose Diridon,,,,1
432,16:42:00,16:42:00,70162,16,San Jose Diridon,,,,1
432,16:46:00,16:46:00,70172,17,San Jose Diridon,,,,1
432,16:50:00,16:50:00,70192,18,San Jose Diridon,,,,1
432,16:54:00,16:54:00,70202,19,San Jose Diridon,,,,1
432,16:59:00,16:59:00,70212,20,San Jose Diridon,,,,1
432,17:04:00,17:04:00,70222,21,San Jose Diridon,,,,1
432,17:08:00,17:08:00,70232,22,San Jose Diridon,,,,1
432,17:14:00,17:14:00,70242,23,San Jose Diridon,,,,1
432,17:22:00,17:22:00,70262,24,San Jose Diridon,,,,1
434,17:07:00,17:07:00,70012,1,San Jose Diridon,,,,1
434,17:11:00,17:11:00,70022,2,San Jose Diridon,,,,1
434,17:18:00,17:18:00,70032,3,San Jose Diridon,,,,1
434,17:24:00,17:24:00,70042,4,San Jose Diridon,,,,1
434,17:30:00,17:30:00,70052,5,San Jose Diridon,,,,1
434,17:34:00,17:34:00,70062,6,San Jose Diridon,,,,1
434,17:38:00,17:38:00,70072,7,San Jose Diridon,,,,1
434,17:41:00,17:41:00,70082,8,San Jose Diridon,,,,1
434,17:45:00,17:45:00,70092,9,San Jose Diridon,,,,1
434,17:48:00,17:48:00,70102,10,San Jose Diridon,,,,1
434,17:52:00,17:52:00,70112,11,San Jose Diridon,,,,1
434,17:56:00,17:56:00,70122,12,San Jose Diridon,,,,1
434,17:59:00,17:59:00,70132,13,San Jose Diridon,,,,1
434,18:04:00,18:04:00,70142,14,San Jose Diridon,,,,1
434,18:09:00,18:09:00,70152,15,San Jose Diridon,,,,1
434,18:12:00,18:12:00,70162,16,San Jose Diridon,,,,1
434,18:16:00,18:16:00,70172,17,San Jose Diridon,,,,1
434,18:20:00,18:20:00,70192,18,San Jose Diridon,,,,1
434,18:24:00,18:24:00,70202,19,San Jose Diridon,,,,1
434,18:29:00,18:29:00,70212,20,San Jose Diridon,,,,1
434,18:34:00,18:34:00,70222,21,San Jose Diridon,,,,1
434,18:38:00,18:38:00,70232,22,San Jose Diridon,,,,1
434,18:44:00,18:44:00,70242,23,San Jose Diridon,,,,1
434,18:52:00,18:52:00,70262,24,San Jose Diridon,,,,1
436,18:37:00,18:37:00,70012,1,San Jose Diridon,,,,1
436,18:41:00,18:41:00,70022,2,San Jose Diridon,,,,1
436,18:48:00,18:48:00,70032,3,San Jose Diridon,,,,1
436,18:54:00,18:54:00,70042,4,San Jose Diridon,,,,1
436,19:00:00,19:00:00,70052,5,San Jose Diridon,,,,1
436,19:04:00,19:04:00,70062,6,San Jose Diridon,,,,1
436,19:08:00,19:08:00,70072,7,San Jose Diridon,,,,1
436,19:11:00,19:11:00,70082,8,San Jose Diridon,,,,1
436,19:15:00,19:15:00,70092,9,San Jose Diridon,,,,1
436,19:18:00,19:18:00,70102,10,San Jose Diridon,,,,1
436,19:22:00,19:22:00,70112,11,San Jose Diridon,,,,1
436,19:26:00,19:26:00,70122,12,San Jose Diridon,,,,1
436,19:29:00,19:29:00,70132,13,San Jose Diridon,,,,1
436,19:34:00,19:34:00,70142,14,San Jose Diridon,,,,1
436,19:39:00,19:39:00,70152,15,San Jose Diridon,,,,1
436,19:42:00,19:42:00,70162,16,San Jose Diridon,,,,1
436,19:46:00,19:46:00,70172,17,San Jose Diridon,,,,1
436,19:50:00,19:50:00,70192,18,San Jose Diridon,,,,1
436,19:54:00,19:54:00,70202,19,San Jose Diridon,,,,1
436,19:59:00,19:59:00,70212,20,San Jose Diridon,,,,1
436,20:04:00,20:04:00,70222,21,San Jose Diridon,,,,1
436,20:08:00,20:08:00,70232,22,San Jose Diridon,,,,1
436,20:14:00,20:14:00,70242,23,San Jose Diridon,,,,1
436,20:22:00,20:22:00,70262,24,San Jose Diridon,,,,1
804,19:34:00,19:34:00,70012,1,San Jose Diridon,,,,1
804,19:49:00,19:49:00,70062,2,San Jose Diridon,,,,1
804,19:56:00,19:56:00,70092,3,San Jose Diridon,,,,1
804,20:00:00,20:00:00,70112,4,San Jose Diridon,,,,1
804,20:07:00,20:07:00,70142,5,San Jose Diridon,,,,1
804,20:14:00,20:14:00,70172,6,San Jose Diridon,,,,1
804,20:22:00,20:22:00,70212,7,San Jose Diridon,,,,1
804,20:27:00,20:27:00,70222,8,San Jose Diridon,,,,1
804,20:39:00,20:39:00,70262,9,San Jose Diridon,,,,1
438,20:07:00,20:07:00,70012,1,San Jose Diridon,,,,1
438,20:11:00,20:11:00,70022,2,San Jose Diridon,,,,1
438,20:18:00,20:18:00,70032,3,San Jose Diridon,,,,1
438,20:24:00,20:24:00,70042,4,San Jose Diridon,,,,1
438,20:30:00,20:30:00,70052,5,San Jose Diridon,,,,1
438,20:34:00,20:34:00,70062,6,San Jose Diridon,,,,1
438,20:38:00,20:38:00,70072,7,San Jose Diridon,,,,1
438,20:41:00,20:41:00,70082,8,San Jose Diridon,,,,1
438,20:45:00,20:45:00,70092,9,San Jose Diridon,,,,1
438,20:48:00,20:48:00,70102,10,San Jose Diridon,,,,1
438,20:52:00,20:52:00,70112,11,San Jose Diridon,,,,1
438,20:56:00,20:56:00,70122,12,San Jose Diridon,,,,1
438,20:59:00,20:59:00,70132,13,San Jose Diridon,,,,1
438,21:04:00,21:04:00,70142,14,San Jose Diridon,,,,1
438,21:09:00,21:09:00,70152,15,San Jose Diridon,,,,1
438,21:12:00,21:12:00,70162,16,San Jose Diridon,,,,1
438,21:16:00,21:16:00,70172,17,San Jose Diridon,,,,1
438,21:20:00,21:20:00,70192,18,San Jose Diridon,,,,1
438,21:24:00,21:24:00,70202,19,San Jose Diridon,,,,1
438,21:29:00,21:29:00,70212,20,San Jose Diridon,,,,1
438,21:34:00,21:34:00,70222,21,San Jose Diridon,,,,1
438,21:38:00,21:38:00,70232,22,San Jose Diridon,,,,1
438,21:44:00,21:44:00,70242,23,San Jose Diridon,,,,1
438,21:52:00,21:52:00,70262,24,San Jose Diridon,,,,1
440,21:37:00,21:37:00,70012,1,San Jose Diridon,,,,1
440,21:41:00,21:41:00,70022,2,San Jose Diridon,,,,1
440,21:48:00,21:48:00,70032,3,San Jose Diridon,,,,1
440,21:54:00,21:54:00,70042,4,San Jose Diridon,,,,1
440,22:00:00,22:00:00,70052,5,San Jose Diridon,,,,1
440,22:04:00,22:04:00,70062,6,San Jose Diridon,,,,1
440,22:08:00,22:08:00,70072,7,San Jose Diridon,,,,1
440,22:11:00,22:11:00,70082,8,San Jose Diridon,,,,1
440,22:15:00,22:15:00,70092,9,San Jose Diridon,,,,1
440,22:18:00,22:18:00,70102,10,San Jose Diridon,,,,1
440,22:22:00,22:22:00,70112,11,San Jose Diridon,,,,1
440,22:26:00,22:26:00,70122,12,San Jose Diridon,,,,1
440,22:29:00,22:29:00,70132,13,San Jose Diridon,,,,1
440,22:34:00,22:34:00,70142,14,San Jose Diridon,,,,1
440,22:39:00,22:39:00,70152,15,San Jose Diridon,,,,1
440,22:42:00,22:42:00,70162,16,San Jose Diridon,,,,1
440,22:46:00,22:46:00,70172,17,San Jose Diridon,,,,1
440,22:50:00,22:50:00,70192,18,San Jose Diridon,,,,1
440,22:54:00,22:54:00,70202,19,San Jose Diridon,,,,1
440,22:59:00,22:59:00,70212,20,San Jose Diridon,,,,1
440,23:04:00,23:04:00,70222,21,San Jose Diridon,,,,1
440,23:08:00,23:08:00,70232,22,San Jose Diridon,,,,1
440,23:14:00,23:14:00,70242,23,San Jose Diridon,,,,1
440,23:22:00,23:22:00,70262,24,San Jose Diridon,,,,1
442,22:51:00,22:51:00,70012,1,San Jose Diridon,,,,1
442,22:55:00,22:55:00,70022,2,San Jose Diridon,,,,1
442,23:02:00,23:02:00,70032,3,San Jose Diridon,,,,1
442,23:08:00,23:08:00,70042,4,San Jose Diridon,,,,1
442,23:13:00,23:13:00,70052,5,San Jose Diridon,,,,1
442,23:18:00,23:18:00,70062,6,San Jose Diridon,,,,1
442,23:22:00,23:22:00,70072,7,San Jose Diridon,,,,1
442,23:25:00,23:25:00,70082,8,San Jose Diridon,,,,1
442,23:29:00,23:29:00,70092,9,San Jose Diridon,,,,1
442,23:32:00,23:32:00,70102,10,San Jose Diridon,,,,1
442,23:36:00,23:36:00,70112,11,San Jose Diridon,,,,1
442,23:40:00,23:40:00,70122,12,San Jose Diridon,,,,1
442,23:43:00,23:43:00,70132,13,San Jose Diridon,,,,1
442,23:48:00,23:48:00,70142,14,San Jose Diridon,,,,1
442,23:53:00,23:53:00,70152,15,San Jose Diridon,,,,1
442,23:56:00,23:56:00,70162,16,San Jose Diridon,,,,1
442,24:00:04,24:00:04,70172,17,San Jose Diridon,,,,1
442,24:04:00,24:04:00,70192,18,San Jose Diridon,,,,1
442,24:08:00,24:08:00,70202,19,San Jose Diridon,,,,1
442,24:13:00,24:13:00,70212,20,San Jose Diridon,,,,1
442,24:18:00,24:18:00,70222,21,San Jose Diridon,,,,1
442,24:22:00,24:22:00,70232,22,San Jose Diridon,,,,1
442,24:28:00,24:28:00,70242,23,San Jose Diridon,,,,1
442,24:36:00,24:36:00,70262,24,San Jose Diridon,,,,1
444,00:05:00,00:05:00,70012,1,San Jose Diridon,,,,1
444,00:10:00,00:10:00,70022,2,San Jose Diridon,,,,1
444,00:15:00,00:15:00,70032,3,San Jose Diridon,,,,1
444,00:21:00,00:21:00,70042,4,San Jose Diridon,,,,1
444,00:25:00,00:25:00,70052,5,San Jose Diridon,,,,1
444,00:29:00,00:29:00,70062,6,San Jose Diridon,,,,1
444,00:33:00,00:33:00,70072,7,San Jose Diridon,,,,1
444,00:35:00,00:35:00,70082,8,San Jose Diridon,,,,1
444,00:41:00,00:41:00,70092,9,San Jose Diridon,,,,1
444,00:44:00,00:44:00,70102,10,San Jose Diridon,,,,1
444,00:47:00,00:47:00,70112,11,San Jose Diridon,,,,1
444,00:50:00,00:50:00,70122,12,San Jose Diridon,,,,1
444,00:53:00,00:53:00,70132,13,San Jose Diridon,,,,1
444,00:59:00,00:59:00,70142,14,San Jose Diridon,,,,1
444,01:03:00,01:03:00,70152,15,San Jose Diridon,,,,1
444,01:06:00,01:06:00,70162,16,San Jose Diridon,,,,1
444,01:09:00,01:09:00,70172,17,San Jose Diridon,,,,1
444,01:13:00,01:13:00,70192,18,San Jose Diridon,,,,1
444,01:17:00,01:17:00,70202,19,San Jose Diridon,,,,1
444,01:21:00,01:21:00,70212,20,San Jose Diridon,,,,1
444,01:26:00,01:26:00,70222,21,San Jose Diridon,,,,1
444,01:30:00,01:30:00,70232,22,San Jose Diridon,,,,1
444,01:35:00,01:35:00,70242,23,San Jose Diridon,,,,1
444,01:43:00,01:43:00,70262,24,San Jose Diridon,,,,1
421,07:00:00,07:00:00,70261,1,San Francisco,,,,1
421,07:05:00,07:05:00,70241,2,San Francisco,,,,1
421,07:10:00,07:10:00,70231,3,San Francisco,,,,1
421,07:14:00,07:14:00,70221,4,San Francisco,,,,1
421,07:19:00,07:19:00,70211,5,San Francisco,,,,1
421,07:23:00,07:23:00,70201,6,San Francisco,,,,1
421,07:27:00,07:27:00,70191,7,San Francisco,,,,1
421,07:31:00,07:31:00,70171,8,San Francisco,,,,1
421,07:34:00,07:34:00,70161,9,San Francisco,,,,1
421,07:37:00,07:37:00,70151,10,San Francisco,,,,1
421,07:41:00,07:41:00,70141,11,San Francisco,,,,1
421,07:45:00,07:45:00,70131,12,San Francisco,,,,1
421,07:48:00,07:48:00,70121,13,San Francisco,,,,1
421,07:51:00,07:51:00,70111,14,San Francisco,,,,1
421,07:55:00,07:55:00,70101,15,San Francisco,,,,1
421,07:58:00,07:58:00,70091,16,San Francisco,,,,1
421,08:02:00,08:02:00,70081,17,San Francisco,,,,1
421,08:06:00,08:06:00,70071,18,San Francisco,,,,1
421,08:09:00,08:09:00,70061,19,San Francisco,,,,1
421,08:14:00,08:14:00,70051,20,San Francisco,,,,1
421,08:19:00,08:19:00,70041,21,San Francisco,,,,1
421,08:25:00,08:25:00,70031,22,San Francisco,,,,1
421,08:31:00,08:31:00,70021,23,San Francisco,,,,1
421,08:38:00,08:38:00,70011,24,San Francisco,,,,1
443,22:30:00,22:30:00,70261,1,San Francisco,,,,1
443,22:35:00,22:35:00,70241,2,San Francisco,,,,1
443,22:40:00,22:40:00,70231,3,San Francisco,,,,1
443,22:44:00,22:44:00,70221,4,San Francisco,,,,1
443,22:49:00,22:49:00,70211,5,San Francisco,,,,1
443,22:53:00,22:53:00,70201,6,San Francisco,,,,1
443,22:57:00,22:57:00,70191,7,San Francisco,,,,1
443,23:02:00,23:02:00,70171,8,San Francisco,,,,1
443,23:05:00,23:05:00,70161,9,San Francisco,,,,1
443,23:09:00,23:09:00,70151,10,San Francisco,,,,1
443,23:13:00,23:13:00,70141,11,San Francisco,,,,1
443,23:18:00,23:18:00,70131,12,San Francisco,,,,1
443,23:22:00,23:22:00,70121,13,San Francisco,,,,1
443,23:25:00,23:25:00,70111,14,San Francisco,,,,1
443,23:29:00,23:29:00,70101,15,San Francisco,,,,1
443,23:32:00,23:32:00,70091,16,San Francisco,,,,1
443,23:36:00,23:36:00,70081,17,San Francisco,,,,1
443,23:40:00,23:40:00,70071,18,San Francisco,,,,1
443,23:43:00,23:43:00,70061,19,San Francisco,,,,1
443,23:48:00,23:48:00,70051,20,San Francisco,,,,1
443,23:53:00,23:53:00,70041,21,San Francisco,,,,1
443,23:59:00,23:59:00,70031,22,San Francisco,,,,1
443,24:04:00,24:04:00,70021,23,San Francisco,,,,1
443,24:12:00,24:12:00,70011,24,San Francisco,,,,1
shuttle422,10:07:00,10:07:00,777402,1,Tamien,,,,1
shuttle422,10:17:00,10:17:00,777403,2,Tamien,,,,1
shuttle424,11:37:00,11:37:00,777402,1,Tamien,,,,1
shuttle424,11:47:00,11:47:00,777403,2,Tamien,,,,1
shuttle426,13:07:00,13:07:00,777402,1,Tamien,,,,1
shuttle426,13:17:00,13:17:00,777403,2,Tamien,,,,1
shuttle802,13:27:00,13:27:00,777402,1,Tamien,,,,1
shuttle802,13:37:00,13:37:00,777403,2,Tamien,,,,1
shuttle428,14:37:00,14:37:00,777402,1,Tamien,,,,1
shuttle428,14:47:00,14:47:00,777403,2,Tamien,,,,1
shuttle430,16:07:00,16:07:00,777402,1,Tamien,,,,1
shuttle430,16:17:00,16:17:00,777403,2,Tamien,,,,1
shuttle432,17:37:00,17:37:00,777402,1,Tamien,,,,1
shuttle432,17:47:00,17:47:00,777403,2,Tamien,,,,1
shuttle434,19:07:00,19:07:00,777402,1,Tamien,,,,1
shuttle434,19:17:00,19:17:00,777403,2,Tamien,,,,1
shuttle804,20:54:00,20:54:00,777402,1,Tamien,,,,1
shuttle804,21:04:00,21:04:00,777403,2,Tamien,,,,1
shuttle438,22:07:00,22:07:00,777402,1,Tamien,,,,1
shuttle438,22:17:00,22:17:00,777403,2,Tamien,,,,1
shuttle423,08:11:00,08:11:00,777403,1,San Jose Diridon,,,,1
shuttle423,08:23:00,08:23:00,777402,2,San Jose Diridon,,,,1
shuttle801,09:24:00,09:24:00,777403,1,San Jose Diridon,,,,1
shuttle801,09:36:00,09:36:00,777402,2,San Jose Diridon,,,,1
shuttle425,09:46:00,09:46:00,777403,1,San Jose Diridon,,,,1
shuttle425,09:58:00,09:58:00,777402,2,San Jose Diridon,,,,1
shuttle427,11:11:00,11:11:00,777403,1,San Jose Diridon,,,,1
shuttle427,11:23:00,11:23:00,777402,2,San Jose Diridon,,,,1
shuttle429,12:41:00,12:41:00,777403,1,San Jose Diridon,,,,1
shuttle429,12:53:00,12:53:00,777402,2,San Jose Diridon,,,,1
shuttle431,14:11:00,14:11:00,777403,1,San Jose Diridon,,,,1
shuttle431,14:23:00,14:23:00,777402,2,San Jose Diridon,,,,1
shuttle433,15:41:00,15:41:00,777403,1,San Jose Diridon,,,,1
shuttle433,15:53:00,15:53:00,777402,2,San Jose Diridon,,,,1
shuttle803,16:54:00,16:54:00,777403,1,San Jose Diridon,,,,1
shuttle803,17:06:00,17:06:00,777402,2,San Jose Diridon,,,,1
shuttle435,17:16:00,17:16:00,777403,1,San Jose Diridon,,,,1
shuttle435,17:28:00,17:28:00,777402,2,San Jose Diridon,,,,1
shuttle437,18:41:00,18:41:00,777403,1,San Jose Diridon,,,,1
shuttle437,18:53:00,18:53:00,777402,2,San Jose Diridon,,,,1
shuttle439,20:11:00,20:11:00,777403,1,San Jose Diridon,,,,1
shuttle439,20:23:00,20:23:00,777402,2,San Jose Diridon,,,,1
shuttle441,21:41:00,21:41:00,777403,1,San Jose Diridon,,,,1
shuttle441,21:53:00,21:53:00,777402,2,San Jose Diridon,,,,1
S01_06202018,10:00:00,10:00:00,70261,1,San Francisco,,,,1
S01_06202018,10:05:00,10:05:00,70241,2,San Francisco,,,,1
S01_06202018,10:10:00,10:10:00,70231,3,San Francisco,,,,1
S01_06202018,10:14:00,10:14:00,70221,4,San Francisco,,,,1
S01_06202018,10:19:00,10:19:00,70211,5,San Francisco,,,,1
S01_06202018,10:22:00,10:22:00,70201,6,San Francisco,,,,1
S01_06202018,10:26:00,10:26:00,70191,7,San Francisco,,,,1
S01_06202018,10:30:00,10:30:00,70171,8,San Francisco,,,,1
S01_06202018,10:33:00,10:33:00,70161,9,San Francisco,,,,1
S01_06202018,10:38:00,10:38:00,70141,10,San Francisco,,,,1
S01_06202018,10:42:00,10:42:00,70131,11,San Francisco,,,,1
S01_06202018,10:45:00,10:45:00,70121,12,San Francisco,,,,1
S01_06202018,10:49:00,10:49:00,70111,13,San Francisco,,,,1
S01_06202018,10:52:00,10:52:00,70101,14,San Francisco,,,,1
S01_06202018,10:55:00,10:55:00,70091,15,San Francisco,,,,1
S01_06202018,10:58:00,10:58:00,70081,16,San Francisco,,,,1
S01_06202018,11:03:00,11:03:00,70061,17,San Francisco,,,,1
S01_06202018,11:08:00,11:08:00,70051,18,San Francisco,,,,1
S01_06202018,11:12:00,11:12:00,70041,19,San Francisco,,,,1
S01_06202018,11:18:00,11:18:00,70031,20,San Francisco,,,,1
S01_06202018,11:24:00,11:24:00,70021,21,San Francisco,,,,1
S01_06202018,11:31:00,11:31:00,70011,22,San Francisco,,,,1
S01_06232018,09:41:00,09:41:00,70261,1,San Francisco,,,,1
S01_06232018,10:00:00,10:00:00,70171,2,San Francisco,,,,1
S01_06232018,10:07:00,10:07:00,70141,3,San Francisco,,,,1
S01_06232018,10:12:00,10:12:00,70121,4,San Francisco,,,,1
S01_06232018,10:15:00,10:15:00,70111,5,San Francisco,,,,1
S01_06232018,10:19:00,10:19:00,70091,6,San Francisco,,,,1
S01_06232018,10:26:00,10:26:00,70061,7,San Francisco,,,,1
S01_06232018,10:45:00,10:45:00,70011,8,San Francisco,,,,1
S03_06232018,10:28:00,10:28:00,70261,1,San Francisco,,,,1
S03_06232018,10:33:00,10:33:00,70241,2,San Francisco,,,,1
S03_06232018,10:38:00,10:38:00,70231,3,San Francisco,,,,1
S03_06232018,10:42:00,10:42:00,70221,4,San Francisco,,,,1
S03_06232018,10:47:00,10:47:00,70211,5,San Francisco,,,,1
S03_06232018,10:51:00,10:51:00,70201,6,San Francisco,,,,1
S03_06232018,10:55:00,10:55:00,70191,7,San Francisco,,,,1
S03_06232018,10:59:00,10:59:00,70171,8,San Francisco,,,,1
S03_06232018,11:02:00,11:02:00,70161,9,San Francisco,,,,1
S03_06232018,11:05:00,11:05:00,70151,10,San Francisco,,,,1
S03_06232018,11:09:00,11:09:00,70141,11,San Francisco,,,,1
S03_06232018,11:13:00,11:13:00,70131,12,San Francisco,,,,1
S03_06232018,11:17:00,11:17:00,70121,13,San Francisco,,,,1
S03_06232018,11:20:00,11:20:00,70111,14,San Francisco,,,,1
S03_06232018,11:24:00,11:24:00,70101,15,San Francisco,,,,1
S03_06232018,11:27:00,11:27:00,70091,16,San Francisco,,,,1
S03_06232018,11:31:00,11:31:00,70081,17,San Francisco,,,,1
S03_06232018,11:35:00,11:35:00,70071,18,San Francisco,,,,1
S03_06232018,11:38:00,11:38:00,70061,19,San Francisco,,,,1
S03_06232018,11:42:00,11:42:00,70051,20,San Francisco,,,,1
S03_06232018,11:47:00,11:47:00,70041,21,San Francisco,,,,1
S03_06232018,11:53:00,11:53:00,70031,22,San Francisco,,,,1
S03_06232018,11:59:00,11:59:00,70021,23,San Francisco,,,,1
S03_06232018,12:06:00,12:06:00,70011,24,San Francisco,,,,1
S01_06242018,08:09:00,08:09:00,70261,1,San Francisco,,,,1
S01_06242018,08:19:00,08:19:00,70221,2,San Francisco,,,,1
S01_06242018,08:24:00,08:24:00,70211,3,San Francisco,,,,1
S01_06242018,08:32:00,08:32:00,70171,4,San Francisco,,,,1
S01_06242018,08:38:00,08:38:00,70141,5,San Francisco,,,,1
S01_06242018,08:43:00,08:43:00,70121,6,San Francisco,,,,1
S01_06242018,08:46:00,08:46:00,70111,7,San Francisco,,,,1
S01_06242018,08:50:00,08:50:00,70091,8,San Francisco,,,,1
S01_06242018,08:59:00,08:59:00,70061,9,San Francisco,,,,1
S01_06242018,09:17:00,09:17:00,70011,10,San Francisco,,,,1
S03_06242018,08:33:00,08:33:00,70261,1,San Francisco,,,,1
S03_06242018,08:44:00,08:44:00,70221,2,San Francisco,,,,1
S03_06242018,08:50:00,08:50:00,70211,3,San Francisco,,,,1
S03_06242018,09:00:00,09:00:00,70171,4,San Francisco,,,,1
S03_06242018,09:09:00,09:09:00,70141,5,San Francisco,,,,1
S03_06242018,09:14:00,09:14:00,70121,6,San Francisco,,,,1
S03_06242018,09:17:00,09:17:00,70111,7,San Francisco,,,,1
S03_06242018,09:21:00,09:21:00,70091,8,San Francisco,,,,1
S03_06242018,09:30:00,09:30:00,70061,9,San Francisco,,,,1
S03_06242018,09:48:00,09:48:00,70011,10,San Francisco,,,,1
S05_06242018,09:41:00,09:41:00,70261,1,San Francisco,,,,1
S05_06242018,10:00:00,10:00:00,70171,2,San Francisco,,,,1
S05_06242018,10:07:00,10:07:00,70141,3,San Francisco,,,,1
S05_06242018,10:12:00,10:12:00,70121,4,San Francisco,,,,1
S05_06242018,10:15:00,10:15:00,70111,5,San Francisco,,,,1
S05_06242018,10:19:00,10:19:00,70091,6,San Francisco,,,,1
S05_06242018,10:26:00,10:26:00,70061,7,San Francisco,,,,1
S05_06242018,10:45:00,10:45:00,70011,8,San Francisco,,,,1
S07_06242018,10:28:00,10:28:00,70261,1,San Francisco,,,,1
S07_06242018,10:33:00,10:33:00,70241,2,San Francisco,,,,1
S07_06242018,10:38:00,10:38:00,70231,3,San Francisco,,,,1
S07_06242018,10:42:00,10:42:00,70221,4,San Francisco,,,,1
S07_06242018,10:47:00,10:47:00,70211,5,San Francisco,,,,1
S07_06242018,10:51:00,10:51:00,70201,6,San Francisco,,,,1
S07_06242018,10:55:00,10:55:00,70191,7,San Francisco,,,,1
